label,ra,dec,x_centroid,y_centroid,segment_flux,segment_flux_err,snr,area,ellipticity,elongation
443,214.87586167518788,52.78415778403222,1021.1071874081559,1236.105741803944,69.45281949471567,0.3377916668627447,205.60844540589724,1398.0,0.7166456334891269,3.529149779174577
444,214.87046688055435,52.77999433583515,1630.4586537170844,1213.355165819537,0.3357232317379619,0.04437957875138212,7.564813393536468,30.0,0.14176959976869485,1.1651882754683194
445,214.8727264991423,52.781655733302316,1382.4862473273788,1216.7360925219577,0.20898383635962617,0.03051039043158962,6.849595610000783,14.0,0.023522187411727402,1.0240888088889384
446,214.87059135599873,52.7801403960687,1611.9981999413772,1217.6009869013742,0.46494813632158505,0.04762635637860737,9.762412489115558,31.0,0.25979831186393154,1.3509831388227984
447,214.86755325108865,52.777952942450554,1941.330176475061,1216.522328353458,0.16171587180491367,0.02793419556775141,5.789172321525747,12.0,0.23051037456780055,1.2995626801834133
448,214.8800756361959,52.786985428523174,582.5082680970082,1222.3232243802877,0.3756163773088815,0.044779997323911025,8.388039297811991,29.0,0.30372231712921194,1.4362086055622945
449,214.88472914178982,52.79034616282524,77.2165114027222,1224.8817759002627,1.0320844636799043,0.05781791373652795,17.8506002202542,48.0,0.189229355540541,1.233394433843495
450,214.87001007053797,52.780137810789235,1638.3992361684936,1248.3555982581158,77.19667679895363,0.33130551162820016,233.00752353792953,1256.0,0.6449274976543552,2.8163262246270806
451,214.86696669431902,52.77774369379833,1986.1590802682563,1232.1770975443524,8.376446882948056,0.14283161060117294,58.6456096636585,287.0,0.6348941384652844,2.7389316506629577
452,214.87288976723133,52.78194911169188,1349.3133830872664,1229.8844346231112,0.5614947534544674,0.053654194070080735,10.465067329518877,42.0,0.21686734644434258,1.276922875658038
453,214.87120969427113,52.78077218841376,1528.5484948161043,1231.7128235706675,1.7658245201661387,0.07880572797988734,22.40731182150629,89.0,0.5206267786179839,2.0860572835441977
454,214.87183013959077,52.78119232881291,1463.6329735214304,1229.9579188511457,0.4748402508129571,0.045945749340552344,10.334802623272413,28.0,0.2528158346027609,1.3383581268325617
455,214.8828415119665,52.78928622518553,255.48786131332633,1246.4198063251308,37.561187952244076,0.24286038063006474,154.66165314736483,700.0,0.3672716404198617,1.5804570553208228
456,214.87418967284344,52.78301069269775,1197.349566471687,1239.7133956926684,1.3244788090071604,0.07385920665092306,17.932480851940042,78.0,0.4011789829947998,1.6699480672892213
457,214.87296857652007,52.78216336790329,1326.9073432879459,1241.6389402352027,1.5284149303403294,0.08152890738647744,18.74690805182844,99.0,0.5870864332323837,2.4218143468334876
