label,x_centroid,y_centroid,area,segment_flux
1171,1274.1852525206605,1493.93255448558,91.0,2.194845400750637
2161,1691.946693159532,2934.5910472601067,144.0,2.193682834506035
1106,1866.4732510663719,1417.383106198749,102.0,2.1880365079268813
164,2879.320661070278,192.0068654276254,93.0,2.1868392690084875
740,2827.4940814862925,915.1926075774513,119.0,2.1635522954165936
964,1911.1764658012994,1174.6565767852333,60.0,2.158657044172287
168,2360.3407409938627,206.28858931425913,163.0,2.1559849861077964
593,702.5719374477084,753.7922368064154,95.0,2.1444901190698147
398,2730.540642095723,482.62518842464954,84.0,2.130212823394686
1074,2697.790460377157,1355.432949680415,66.0,2.129938472993672
1085,2098.802674537057,1373.273396533876,78.0,2.125791053287685
545,550.7300264860904,676.4380734830079,73.0,2.11343642976135
1317,2028.881093063344,1710.9871354481556,128.0,2.1073690010234714
640,1454.6987411962955,799.6902170462138,92.0,2.0902471179142594
1562,1338.9960627136943,2033.6673492955783,90.0,2.0872893631458282
1016,2786.824888869933,1243.6462291670964,67.0,2.077523765154183
206,1346.3082719410131,256.97097443497194,73.0,2.070966930128634
987,1975.1903977099187,1204.7649216129867,105.0,2.0681133028119802
122,1104.1652983006966,148.05425997442546,111.0,2.0484250923618674
2035,397.1122222552313,2731.978825651106,92.0,2.044473526533693
1281,2324.911529452143,1667.7675687166238,81.0,2.0348596833646297
1244,440.17337334351356,1616.8958572043475,108.0,2.030634398572147
309,1109.660680720788,371.5290988032905,106.0,2.0295943841338158
1279,2635.4126451719003,1658.0443650526834,56.0,2.021281379275024
57,1549.4382101943486,67.12415610354073,65.0,2.004719430580735
1020,2412.8576319912286,1257.4652749585478,103.0,2.002674838528037
1347,1358.7290422878796,1735.8861764787728,69.0,2.0006800228729844
498,624.5132599904105,612.4016486324525,107.0,1.9943316001445055
2168,1773.432127580281,2940.577834122683,119.0,1.9698420660570264
1200,2589.548924548289,1552.7003240874901,75.0,1.9698298871517181
1703,2777.337389863714,2259.416860396653,82.0,1.9582889704033732
1827,1481.398549926645,2437.9662635295163,86.0,1.9543629949912429
2117,2405.015035898719,2873.8158153940926,120.0,1.9496980449184775
1060,2831.8834923556224,1320.994612580071,69.0,1.944671580567956
1786,804.4214034715625,2370.8128630548345,100.0,1.933508331887424
732,172.9842600195606,903.0217556097222,73.0,1.9178582755848765
1876,2620.927612720093,2514.4752107657414,69.0,1.9105979083105922
136,1840.657802555487,164.13711284205246,49.0,1.899654475506395
376,1226.3981759431683,448.26300692315726,63.0,1.8972004987299442
290,1404.1458769647008,355.07085837459783,102.0,1.895096923224628
1599,2389.162024281674,2085.6786393719444,49.0,1.8766203187406063
1398,2084.425987163868,1809.5399361848747,110.0,1.8592019639909267
1211,1381.9706228626999,1568.6874881790357,76.0,1.85282227024436
2170,1819.6568376424839,2945.47246564322,159.0,1.8475831006653607
1837,340.6216330396103,2457.609270754137,117.0,1.8433036678470671
936,2674.0442194272896,1133.6089900865727,115.0,1.8345424197614193
110,363.380399727517,135.66624030035496,100.0,1.8248345786705613
773,375.6339861899845,940.551454301289,61.0,1.8119134875014424
802,1737.8312406858192,966.6769592765925,73.0,1.7937135808169842
1270,303.56876851397374,1648.9671069198878,50.0,1.792122227139771
871,2092.448772584749,1064.7090941130937,75.0,1.7891293205320835
739,1188.2172525493088,912.6942676798986,41.0,1.7874291772022843
1927,2171.8234378407765,2599.0224884023155,86.0,1.7781937578693032
